noise_condition,area,dataset_type,k_features,feature_method,experiment_name,mean_accuracy,std_accuracy,n_estimators,total_images,total_features_available,file_path,selected_features_str,feature_scores_str,cv_scores_str
speckle35,assatigue,mini,20,wst,wst_assatigue_k20_WithModel,0.9333333333333333,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_14, R_wst_mean_38, R_wst_std_78, G_wst_mean_29, G_wst_std_67, B_wst_mean_5, B_wst_mean_19, B_wst_mean_20, B_wst_mean_28, B_wst_mean_31, B_wst_mean_37, B_wst_mean_47, B_wst_mean_53, B_wst_mean_57, B_wst_mean_62, B_wst_mean_63, B_wst_mean_66, B_wst_mean_69, B_wst_std_37, B_wst_std_76","0.8615623265623271, 0.8742607392607396, 0.991562326562327, 0.863784548784549, 0.8987051837051843, 0.8614035964035971, 0.9252924852924855, 0.859181374181375, 0.8780702630702633, 0.8481496281496284, 0.8947369297369303, 0.9487051837051841, 0.8520385170385174, 0.9125940725940729, 0.9153718503718504, 0.8742607392607398, 0.8780702630702633, 0.8820385170385177, 0.8520385170385172, 0.8662977762977768","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
speckle35,assatigue,mini,20,hybrid,hybrid_assatigue_k20_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/mini/k20/hybrid/experiment_report_with_model.json,"B_p50, G_wst_mean_56, G_wst_std_67, B_wst_mean_19, B_wst_mean_20, B_wst_mean_21, B_wst_mean_30, B_wst_mean_31, B_wst_mean_32, B_wst_mean_37, B_wst_mean_40, B_wst_mean_49, B_wst_mean_54, B_wst_mean_55, B_wst_mean_57, B_wst_mean_61, B_wst_mean_62, B_wst_mean_63, B_wst_std_18, B_wst_std_37","0.9242607392607398, 0.8598162948162953, 0.8625940725940728, 0.9558480408480412, 0.9391813741813746, 0.8814035964035969, 0.967594072594073, 0.8764829614829619, 0.8842607392607398, 0.9091813741813746, 0.8947369297369303, 0.8709274059274061, 0.8780702630702635, 0.8764829614829619, 0.9731496281496286, 0.8614035964035971, 0.8709274059274066, 0.8687051837051842, 0.895292485292486, 0.8702924852924856","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle35,assatigue,small,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.888888888888889,0.07027283689263066,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k2/advanced_stats/experiment_report_with_model.json,"G_skew, B_cv","0.8707047663079726, 0.8712122127467918","1.0, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
speckle35,assatigue,small,2,wst,wst_assatigue_k2_WithModel,0.9111111111111111,0.04444444444444447,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9485701725067122, 0.9025942257954715","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle35,assatigue,small,2,hybrid,hybrid_assatigue_k2_WithModel,0.9111111111111111,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k2/hybrid/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9485701725067122, 0.9025942257954715","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle35,assatigue,small,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.888888888888889,1.1102230246251565e-16,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k5/advanced_stats/experiment_report_with_model.json,"G_skew, G_cv, G_p10, B_skew, B_cv","0.8707047663079726, 0.8428051967417367, 0.8104936810968877, 0.8419892842591576, 0.8712122127467918","0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle35,assatigue,small,5,wst,wst_assatigue_k5_WithModel,0.888888888888889,0.07027283689263066,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k5/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_mean_23, G_wst_mean_29, G_wst_std_0, B_wst_mean_48","0.9485701725067122, 0.8113862453227854, 0.807997781934322, 0.9025942257954715, 0.7981637271002671","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778"
speckle35,assatigue,small,5,hybrid,hybrid_assatigue_k5_WithModel,0.9111111111111111,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k5/hybrid/experiment_report_with_model.json,"G_skew, G_cv, B_cv, R_wst_std_0, G_wst_std_0","0.8707047663079726, 0.8428051967417367, 0.8712122127467918, 0.9485701725067122, 0.9025942257954715","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle35,assatigue,small,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.9111111111111111,0.08314794192830981,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k10/advanced_stats/experiment_report_with_model.json,"R_mean, G_skew, G_cv, G_p10, G_p25, B_skew, B_cv, B_p10, B_p25, B_grad_mean","0.7207394846760244, 0.8707047663079726, 0.8428051967417367, 0.7963636444668512, 0.7439317245349311, 0.8419892842591576, 0.8712122127467918, 0.7781821654520387, 0.7286230825596225, 0.8077861417226817","0.8888888888888888, 1.0, 1.0, 0.7777777777777778, 0.8888888888888888"
speckle35,assatigue,small,10,wst,wst_assatigue_k10_WithModel,0.888888888888889,0.09938079899999065,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k10/wst/experiment_report_with_model.json,"R_wst_mean_20, R_wst_std_0, G_wst_mean_22, G_wst_mean_23, G_wst_mean_29, G_wst_mean_30, G_wst_mean_73, G_wst_std_0, B_wst_mean_48, B_wst_mean_79","0.7890271229636625, 0.9485701725067122, 0.7718762491461226, 0.8113862453227854, 0.807997781934322, 0.7521335844034578, 0.7644600233965633, 0.9025942257954715, 0.7981637271002671, 0.7688347227712629","1.0, 1.0, 0.8888888888888888, 0.7777777777777778, 0.7777777777777778"
speckle35,assatigue,small,10,hybrid,hybrid_assatigue_k10_WithModel,0.888888888888889,0.07027283689263066,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k10/hybrid/experiment_report_with_model.json,"G_skew, G_cv, G_p10, B_skew, B_cv, B_grad_mean, R_wst_std_0, G_wst_mean_23, G_wst_mean_29, G_wst_std_0","0.8707047663079726, 0.8428051967417367, 0.8003247759279823, 0.8419892842591576, 0.8712122127467918, 0.8077861417226817, 0.9485701725067122, 0.8113862453227854, 0.807997781934322, 0.9025942257954715","0.8888888888888888, 1.0, 0.7777777777777778, 0.8888888888888888, 0.8888888888888888"
speckle35,assatigue,small,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.8444444444444443,0.08888888888888888,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k20/advanced_stats/experiment_report_with_model.json,"R_mean, R_kurt, R_cv, R_p50, R_p75, R_grad_mean, G_mean, G_skew, G_cv, G_p10, G_p25, G_p50, B_mean, B_skew, B_cv, B_p10, B_p25, B_p75, B_p90, B_grad_mean","0.7207394846760244, 0.6389686223744369, 0.7118954891653624, 0.6690648013346747, 0.655037708238954, 0.6386591575956977, 0.6921953127985194, 0.8707047663079726, 0.8428051967417367, 0.8142363491042617, 0.7561707817739884, 0.7071512210877611, 0.6603699159731224, 0.8419892842591576, 0.8712122127467918, 0.7549907272606005, 0.7456865746231147, 0.6526185932217998, 0.686472208742082, 0.8077861417226817","0.7777777777777778, 1.0, 0.7777777777777778, 0.7777777777777778, 0.8888888888888888"
speckle35,assatigue,small,20,wst,wst_assatigue_k20_WithModel,0.888888888888889,0.07027283689263066,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k20/wst/experiment_report_with_model.json,"R_wst_mean_20, R_wst_std_0, G_wst_mean_1, G_wst_mean_22, G_wst_mean_23, G_wst_mean_29, G_wst_mean_30, G_wst_mean_73, G_wst_mean_78, G_wst_std_0, B_wst_mean_7, B_wst_mean_22, B_wst_mean_29, B_wst_mean_45, B_wst_mean_48, B_wst_mean_55, B_wst_mean_64, B_wst_mean_71, B_wst_mean_75, B_wst_mean_79","0.7890271229636625, 0.9485701725067122, 0.7366573939272671, 0.7718762491461226, 0.8113862453227854, 0.807997781934322, 0.7521335844034578, 0.7644600233965633, 0.7403162042527442, 0.9025942257954715, 0.739488081757955, 0.7471159477191542, 0.7444079150111214, 0.7439325262023995, 0.7981637271002671, 0.7404404627103358, 0.7397871037236439, 0.7356256478955214, 0.7514449520481588, 0.7688347227712629","1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778"
speckle35,assatigue,small,20,hybrid,hybrid_assatigue_k20_WithModel,0.888888888888889,0.07027283689263066,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/small/k20/hybrid/experiment_report_with_model.json,"G_skew, G_cv, G_p10, G_p25, B_skew, B_cv, B_p10, B_grad_mean, R_wst_mean_20, R_wst_std_0, G_wst_mean_22, G_wst_mean_23, G_wst_mean_29, G_wst_mean_30, G_wst_mean_73, G_wst_std_0, B_wst_mean_22, B_wst_mean_48, B_wst_mean_75, B_wst_mean_79","0.8707047663079726, 0.8428051967417367, 0.7945046701078766, 0.7520798726830795, 0.8419892842591576, 0.8712122127467918, 0.7563038585737318, 0.8077861417226817, 0.7890271229636625, 0.9485701725067122, 0.7718762491461226, 0.8113862453227854, 0.807997781934322, 0.7521335844034578, 0.7644600233965633, 0.9025942257954715, 0.7471159477191542, 0.7981637271002671, 0.7514449520481588, 0.7688347227712629","1.0, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
speckle35,assatigue,original,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.8800724637681159,0.07757685513093375,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k2/advanced_stats/experiment_report_with_model.json,"B_skew, B_cv","0.7920998287261929, 0.8686131501748591","0.7916666666666666, 0.9565217391304348, 0.782608695652174, 0.9565217391304348, 0.9130434782608695"
speckle35,assatigue,original,2,wst,wst_assatigue_k2_WithModel,0.9315217391304348,0.042876267224600056,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9580392995146711, 0.9538260046834863","0.875, 0.9130434782608695, 0.9130434782608695, 0.9565217391304348, 1.0"
speckle35,assatigue,original,2,hybrid,hybrid_assatigue_k2_WithModel,0.9315217391304348,0.042876267224600056,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k2/hybrid/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9580392995146711, 0.9538260046834863","0.875, 0.9130434782608695, 0.9130434782608695, 0.9565217391304348, 1.0"
speckle35,assatigue,original,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.9061594202898549,0.07188537282574946,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k5/advanced_stats/experiment_report_with_model.json,"G_cv, B_skew, B_cv, B_p10, B_p25","0.7391819576351475, 0.7920998287261929, 0.8686131501748591, 0.7732728019947543, 0.7635772054457095","0.7916666666666666, 1.0, 0.8695652173913043, 0.9565217391304348, 0.9130434782608695"
speckle35,assatigue,original,5,wst,wst_assatigue_k5_WithModel,0.9489130434782609,0.04904571379425426,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k5/wst/experiment_report_with_model.json,"R_wst_mean_11, R_wst_mean_12, R_wst_std_0, G_wst_std_0, B_wst_mean_51","0.8218138075201558, 0.8134127977741801, 0.9580392995146711, 0.9538260046834863, 0.8075603535236855","0.875, 0.9565217391304348, 0.9130434782608695, 1.0, 1.0"
speckle35,assatigue,original,5,hybrid,hybrid_assatigue_k5_WithModel,0.9489130434782609,0.04904571379425426,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k5/hybrid/experiment_report_with_model.json,"B_cv, R_wst_mean_11, R_wst_mean_12, R_wst_std_0, G_wst_std_0","0.8686131501748591, 0.8218138075201558, 0.8134127977741801, 0.9580392995146711, 0.9538260046834863","0.875, 0.9565217391304348, 0.9130434782608695, 1.0, 1.0"
speckle35,assatigue,original,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.9489130434782609,0.049045713794254264,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k10/advanced_stats/experiment_report_with_model.json,"R_kurt, G_skew, G_cv, G_p10, G_grad_mean, B_skew, B_cv, B_p10, B_p25, B_p50","0.7124445459798558, 0.7246938785235892, 0.7391819576351475, 0.6947211572793166, 0.704731573108698, 0.7920998287261929, 0.8686131501748591, 0.7531918532500126, 0.7560138875375644, 0.6914582563871055","0.875, 1.0, 0.9130434782608695, 0.9565217391304348, 1.0"
speckle35,assatigue,original,10,wst,wst_assatigue_k10_WithModel,0.9402173913043479,0.042655254065975194,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k10/wst/experiment_report_with_model.json,"R_wst_mean_11, R_wst_mean_12, R_wst_std_0, G_wst_mean_38, G_wst_mean_48, G_wst_std_0, B_wst_mean_5, B_wst_mean_33, B_wst_mean_51, B_wst_mean_79","0.8218138075201558, 0.8134127977741801, 0.9580392995146711, 0.7424897919013995, 0.7452405063661103, 0.9538260046834863, 0.7461138976806778, 0.7805822991987739, 0.8075603535236855, 0.7451869629554397","0.875, 0.9565217391304348, 0.9130434782608695, 0.9565217391304348, 1.0"
speckle35,assatigue,original,10,hybrid,hybrid_assatigue_k10_WithModel,0.9572463768115942,0.038096925878536005,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k10/hybrid/experiment_report_with_model.json,"B_skew, B_cv, B_p25, R_wst_mean_11, R_wst_mean_12, R_wst_std_0, G_wst_std_0, B_wst_mean_5, B_wst_mean_33, B_wst_mean_51","0.7920998287261929, 0.8686131501748591, 0.790849310735056, 0.8218138075201558, 0.8134127977741801, 0.9580392995146711, 0.9538260046834863, 0.7461138976806778, 0.7805822991987739, 0.8075603535236855","0.9166666666666666, 0.9565217391304348, 0.9130434782608695, 1.0, 1.0"
speckle35,assatigue,original,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.9315217391304348,0.042876267224600056,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k20/advanced_stats/experiment_report_with_model.json,"R_skew, R_kurt, R_cv, R_p25, R_grad_mean, G_mean, G_skew, G_cv, G_p10, G_p25, G_p75, G_grad_mean, B_mean, B_skew, B_cv, B_p10, B_p25, B_p50, B_p75, B_grad_mean","0.6297588321030703, 0.7124445459798558, 0.677633934157611, 0.6665402385811565, 0.6296888166764896, 0.6378933347187354, 0.7246938785235892, 0.7391819576351475, 0.7384095809246367, 0.6291805915232336, 0.6587958278195047, 0.704731573108698, 0.6735396217925742, 0.7920998287261929, 0.8686131501748591, 0.7632259044478569, 0.7795771059283685, 0.6795984925876863, 0.6276970103199275, 0.6478978408016425","0.875, 0.9565217391304348, 0.9130434782608695, 0.9130434782608695, 1.0"
speckle35,assatigue,original,20,wst,wst_assatigue_k20_WithModel,0.9572463768115942,0.038096925878536005,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k20/wst/experiment_report_with_model.json,"R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_mean_66, R_wst_std_0, G_wst_mean_5, G_wst_mean_6, G_wst_mean_12, G_wst_mean_20, G_wst_mean_38, G_wst_mean_48, G_wst_mean_62, G_wst_std_0, B_wst_mean_5, B_wst_mean_25, B_wst_mean_33, B_wst_mean_43, B_wst_mean_51, B_wst_mean_68, B_wst_mean_79","0.8218138075201558, 0.8134127977741801, 0.7239069111781162, 0.7183477213808329, 0.9580392995146711, 0.733219966898816, 0.7291358087198299, 0.7095200295283925, 0.7404080135265174, 0.7424897919013995, 0.7452405063661103, 0.7051516400425235, 0.9538260046834863, 0.7461138976806778, 0.702711371088496, 0.7805822991987739, 0.6979969478456647, 0.8075603535236855, 0.6989688961830423, 0.7451869629554397","0.9166666666666666, 0.9565217391304348, 0.9130434782608695, 1.0, 1.0"
speckle35,assatigue,original,20,hybrid,hybrid_assatigue_k20_WithModel,0.9659420289855072,0.04172805811271877,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/assatigue/original/k20/hybrid/experiment_report_with_model.json,"G_skew, G_cv, B_skew, B_cv, B_p10, B_p25, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_0, G_wst_mean_5, G_wst_mean_6, G_wst_mean_20, G_wst_mean_38, G_wst_mean_48, G_wst_std_0, B_wst_mean_5, B_wst_mean_33, B_wst_mean_51, B_wst_mean_79","0.7246938785235892, 0.7391819576351475, 0.7920998287261929, 0.8686131501748591, 0.7630854318935909, 0.768630198429737, 0.8218138075201558, 0.8134127977741801, 0.7239069111781162, 0.9580392995146711, 0.733219966898816, 0.7291358087198299, 0.7404080135265174, 0.7424897919013995, 0.7452405063661103, 0.9538260046834863, 0.7461138976806778, 0.7805822991987739, 0.8075603535236855, 0.7451869629554397","0.9166666666666666, 1.0, 0.9130434782608695, 1.0, 1.0"
speckle35,popolar,mini,2,advanced_stats,advanced_stats_popolar_k2_WithModel,0.8666666666666668,0.26666666666666666,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k2/advanced_stats/experiment_report_with_model.json,"R_p90, B_range","1.0951578051578055, 1.4068592518592524","1.0, 1.0, 1.0, 0.3333333333333333, 1.0"
speckle35,popolar,mini,2,wst,wst_popolar_k2_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k2/wst/experiment_report_with_model.json,"B_wst_mean_0, B_wst_mean_73","0.9740755540755546, 0.972459392459393","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,2,hybrid,hybrid_popolar_k2_WithModel,0.3333333333333333,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k2/hybrid/experiment_report_with_model.json,"B_max, B_range","2.055613275613276, 1.8593450993450995","0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333"
speckle35,popolar,mini,5,advanced_stats,advanced_stats_popolar_k5_WithModel,1.0,0.0,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k5/advanced_stats/experiment_report_with_model.json,"G_p90, B_max, B_range, B_p10, B_p25","1.6890731490731494, 2.47963110963111, 1.4448510748510752, 1.0237845487845492, 0.9231496281496285","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,5,wst,wst_popolar_k5_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k5/wst/experiment_report_with_model.json,"R_wst_mean_71, B_wst_mean_74, B_wst_mean_78, B_wst_mean_80, B_wst_std_70","0.933570503570504, 0.9335705035705042, 0.972459392459393, 0.9280149480149484, 0.9370385170385174","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,5,hybrid,hybrid_popolar_k5_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k5/hybrid/experiment_report_with_model.json,"R_p90, B_max, B_range, B_wst_mean_74, B_wst_mean_79","1.0233629333629337, 1.4129198579198587, 1.6133126133126137, 1.0002371702371706, 1.0169038369038372","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,10,advanced_stats,advanced_stats_popolar_k10_WithModel,1.0,0.0,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k10/advanced_stats/experiment_report_with_model.json,"R_p90, G_p90, B_mean, B_max, B_range, B_skew, B_p10, B_p25, B_p50, B_grad_mean","1.377380027380028, 1.2630406630406634, 0.9962977762977767, 2.2750296000296, 1.1948503348503352, 0.8440466940466944, 0.9437845487845493, 0.9009274059274064, 1.003705183705184, 0.8829355829355829","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,10,wst,wst_popolar_k10_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k10/wst/experiment_report_with_model.json,"R_wst_mean_7, R_wst_mean_45, B_wst_mean_0, B_wst_mean_6, B_wst_mean_21, B_wst_mean_73, B_wst_mean_74, B_wst_mean_75, B_wst_mean_78, B_wst_mean_79","0.8850784400784408, 0.911348281348282, 0.9962977762977769, 0.9440466940466947, 0.8869038369038371, 0.9502371702371706, 0.911348281348282, 0.983570503570504, 0.9451089651089657, 0.9057927257927263","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,10,hybrid,hybrid_popolar_k10_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k10/hybrid/experiment_report_with_model.json,"B_max, B_range, B_p10, B_p25, R_wst_mean_71, B_wst_mean_6, B_wst_mean_8, B_wst_mean_73, B_wst_mean_75, B_wst_mean_78","2.466903836903837, 1.1948503348503354, 0.9348956598956604, 0.967594072594073, 0.9502371702371708, 0.9440466940466945, 0.9662689162689166, 0.9502371702371706, 0.9557927257927263, 0.9502371702371708","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,20,advanced_stats,advanced_stats_popolar_k20_WithModel,0.7999999999999999,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k20/advanced_stats/experiment_report_with_model.json,"R_mean, R_skew, R_p10, R_p25, R_p50, R_p75, R_p90, R_grad_mean, G_var, B_mean, B_max, B_range, B_skew, B_cv, B_p10, B_p25, B_p50, B_p75, B_p90, B_grad_mean","0.836268916268917, 0.7149437599437605, 0.8008480408480416, 0.8323006623006628, 0.7295228845228849, 0.8218244718244723, 1.4357133607133612, 0.8140466940466944, 0.6099990749990756, 0.957408887408888, 2.292886742886743, 2.0713540163540167, 0.8829355829355836, 0.7744675694675698, 0.9793401043401049, 0.9231496281496283, 0.9370385170385176, 0.8591260591260594, 0.7329355829355835, 0.788491138491139","0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666"
speckle35,popolar,mini,20,wst,wst_popolar_k20_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_44, R_wst_mean_45, R_wst_mean_71, B_wst_mean_0, B_wst_mean_6, B_wst_mean_8, B_wst_mean_21, B_wst_mean_29, B_wst_mean_47, B_wst_mean_63, B_wst_mean_66, B_wst_mean_70, B_wst_mean_73, B_wst_mean_74, B_wst_mean_75, B_wst_mean_77, B_wst_mean_78, B_wst_mean_79, B_wst_mean_80, B_wst_std_78","0.9091260591260595, 0.9780149480149485, 0.9280149480149484, 0.9740755540755546, 0.89960224960225, 0.9091260591260595, 0.9757927257927264, 0.86960224960225, 0.8780702630702637, 0.870237170237171, 0.8662689162689168, 0.9167739667739672, 0.9673311873311876, 0.8669038369038373, 0.8669038369038373, 0.9091260591260595, 0.9057927257927263, 0.9280149480149487, 0.9502371702371708, 0.8551578051578057","1.0, 1.0, 1.0, 1.0, 1.0"
speckle35,popolar,mini,20,hybrid,hybrid_popolar_k20_WithModel,0.9333333333333332,0.13333333333333336,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/mini/k20/hybrid/experiment_report_with_model.json,"R_p90, B_mean, B_max, B_range, B_p10, B_p25, B_p50, B_p90, R_wst_mean_8, R_wst_mean_45, R_wst_std_0, B_wst_mean_0, B_wst_mean_2, B_wst_mean_60, B_wst_mean_70, B_wst_mean_73, B_wst_mean_74, B_wst_mean_75, B_wst_mean_77, B_wst_mean_80","1.2473800273800277, 0.9796311096311101, 1.4353272653272655, 1.435327265327266, 0.9793401043401049, 0.967594072594073, 0.9237051837051842, 0.8946816146816148, 0.8918244718244723, 0.9335705035705042, 0.9052131202131206, 0.9162977762977766, 0.8996022496022502, 0.8873311873311878, 0.9334406334406338, 0.972459392459393, 0.911348281348282, 0.911348281348282, 0.8924593924593929, 0.9557927257927263","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
speckle35,popolar,small,2,advanced_stats,advanced_stats_popolar_k2_WithModel,0.9333333333333332,0.054433105395181765,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/small/k2/advanced_stats/experiment_report_with_model.json,"B_cv, B_p10","1.0024721256733713, 0.9209841601167785","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 1.0"
speckle35,popolar,small,2,wst,wst_popolar_k2_WithModel,0.9555555555555555,0.054433105395181765,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/small/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","1.0445939018637749, 1.0067188756554153","0.8888888888888888, 1.0, 1.0, 1.0, 0.8888888888888888"
speckle35,popolar,small,2,hybrid,hybrid_popolar_k2_WithModel,0.9555555555555555,0.054433105395181765,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/small/k2/hybrid/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","1.0445939018637749, 1.0067188756554153","0.8888888888888888, 1.0, 1.0, 1.0, 0.8888888888888888"
speckle35,popolar,small,5,advanced_stats,advanced_stats_popolar_k5_WithModel,0.9111111111111111,0.08314794192830981,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/popolar/small/k5/advanced_stats/experiment_report_with_model.json,"R_cv, B_skew, B_cv, B_p10, B_p25","0.8742679315378046, 0.8751308558321018, 1.0024721256733713, 0.9226676618002803, 0.9010811618804468","0.7777777777777778, 1.0, 0.8888888888888888, 0.8888888888888888, 1.0"
